BUSINESS_NAME,BUSINESS_TYPE,Latitude,Longitude
Mamma P's Jamaican Cuisine,Restaurant/Cafe/Canteen,51.47668662790591,-2.5361765552160027
Mandi Palace,Restaurant/Cafe/Canteen,51.45972053557261,-2.5738088908844206
Mangosteen,Restaurant/Cafe/Canteen,51.46316925295767,-2.606545541691587
Mangosteen Gloucester Road,Restaurant/Cafe/Canteen,51.474505928968405,-2.5896176157460467
Mangosteen Thai Tapas and Bar,Restaurant/Cafe/Canteen,51.4411923934449,-2.6117366498217764
Manheim Cafe,Restaurant/Cafe/Canteen,51.43719015992972,-2.624896050141524
Manzano’s Peri Peri,Restaurant/Cafe/Canteen,51.4816889768234,-2.5236329271771822
Marco's Olive Branch,Restaurant/Cafe/Canteen,51.45100072364567,-2.5856011732025705
Mario's Cafe and Lounge,Restaurant/Cafe/Canteen,51.41150395342397,-2.544962176340994
Marling Fish Bar,Takeaway/sandwich shop,51.46061989123213,-2.5335844406892174
Marmita da Mamy's,Restaurant/Cafe/Canteen,51.48290507750069,-2.5859519693232307
Marmo,Restaurant/Cafe/Canteen,51.4531221060378,-2.592997982445366
Marvel,Restaurant/Cafe/Canteen,51.4619031333248,-2.58854848406744
Maryam Shisha Lounge,Restaurant/Cafe/Canteen,51.46877937214755,-2.565257868184858
Masala Master,Restaurant/Cafe/Canteen,51.48290507750069,-2.5859519693232307
Masala Munch by Shreeji Food,Takeaway/sandwich shop,51.47771658682244,-2.532893809024836
Masala Spice,Restaurant/Cafe/Canteen,51.47359845371933,-2.5466380524343486
Masonic Hotel,Pub/bar/nightclub,51.44004698424898,-2.6053607373970733
Masons Arms,Pub/bar/nightclub,51.48494567546405,-2.548948604703282
Matina,Takeaway/sandwich shop,51.45373112192561,-2.59186885100429
Maxin Chicken,Takeaway/sandwich shop,51.46112000791981,-2.5649301349342006
Mayfair Take-Away,Takeaway/sandwich shop,51.424705317077056,-2.58394260600264
Mayflower Chinese Restaurant,Restaurant/Cafe/Canteen,51.45730835655738,-2.590119706102483
Maytree Headley,Pub/bar/nightclub,51.421253466664965,-2.606881600293802
McDonalds,Restaurant/Cafe/Canteen,51.47617250605684,-2.538232834798205
McDonalds,Restaurant/Cafe/Canteen,51.443289238808696,-2.5938059531761963
McDonalds,Restaurant/Cafe/Canteen,51.438207466027784,-2.5993218254257906
McDonalds Restaurant,Restaurant/Cafe/Canteen,51.43126277404698,-2.5366082051313152
McDonalds Restaurants Limited,Restaurant/Cafe/Canteen,51.4585063439138,-2.586302209858137
McDonalds Restaurants Limited,Restaurant/Cafe/Canteen,51.44752765838214,-2.558486377118409
McDonalds Restaurants Limited,Restaurant/Cafe/Canteen,51.415874353306194,-2.5858300965407754
McDonalds Restaurants Ltd,Restaurant/Cafe/Canteen,51.41216887855558,-2.5929034131713165
McPizza,Takeaway/sandwich shop,51.41271217020246,-2.6186613395535407
Meat Off,Restaurant/Cafe/Canteen,51.45467747535459,-2.6018848253725015
Mediclean Ltd,Restaurant/Cafe/Canteen,51.45120322330913,-2.6025870164995695
Megabytes Cafe,Restaurant/Cafe/Canteen,51.40683773783291,-2.6208112590907233
Mela Indian Takeaway,Takeaway/sandwich shop,51.466095936007676,-2.5862699243600575
Mercy Mercy Mercy,Restaurant/Cafe/Canteen,51.45484900416141,-2.6171917625448025
Mey·Ze,Restaurant/Cafe/Canteen,51.4672623151867,-2.6044299140177447
Mezzaluna,Restaurant/Cafe/Canteen,51.43712135126319,-2.6023709401290733
Mickey Zoggs,Restaurant/Cafe/Canteen,51.467568261395655,-2.5903325404049875
Milk Bun Deli,Takeaway/sandwich shop,51.45525500356358,-2.620349456696146
Milkthistle,Pub/bar/nightclub,51.45456175865919,-2.5944311872231607
Miller & Carter Steakhouse & Restaurant,Restaurant/Cafe/Canteen,51.45115508617798,-2.5978805104587233
Miro Lounge,Restaurant/Cafe/Canteen,51.44284839473131,-2.5666032479819565
Miss Millies,Takeaway/sandwich shop,51.441035907895724,-2.596610956743032
Miss Millies,Takeaway/sandwich shop,51.43406819538424,-2.5651458339384288
Miss Millies Fried Chicken,Takeaway/sandwich shop,51.46916890312034,-2.6133195863255168
Miss Millies Fried Chicken,Takeaway/sandwich shop,51.472347591899165,-2.5896037459551455
Miss Millies Fried Chicken,Takeaway/sandwich shop,51.45833666213531,-2.5565324284977935
Miss Millies Fried Chicken,Takeaway/sandwich shop,51.43366314340457,-2.5464340402195793
Miss Millie's Fried Chicken,Takeaway/sandwich shop,51.4522841511713,-2.5969884095632563
Mission Burrito,Restaurant/Cafe/Canteen,51.47154565867702,-2.568180152509026
MIZUSAWA,Takeaway/sandwich shop,51.45624930005632,-2.5884584175720318
ML Ice Cream,Restaurant/Cafe/Canteen,51.443388208598364,-2.592122779180432
Mocha Mocha,Restaurant/Cafe/Canteen,51.45999184081436,-2.600284333384271
Mocha Mocha College Square,Restaurant/Cafe/Canteen,51.4499154579538,-2.6003623857616347
MØD Coffee,Restaurant/Cafe/Canteen,51.48289537629915,-2.585941868216656
Mokoko,Restaurant/Cafe/Canteen,51.44638400127441,-2.598841529235051
Mokoko Coffee & Bakery,Restaurant/Cafe/Canteen,51.45205671708847,-2.578963135827155
Molto Buono,Restaurant/Cafe/Canteen,51.454163937406314,-2.601925165140657
Momidees,Takeaway/sandwich shop,51.46416104156691,-2.513530648116822
Monte Carlo Cafe,Restaurant/Cafe/Canteen,51.46996088507722,-2.5627928396482296
Moon and Spoon,Restaurant/Cafe/Canteen,51.40482887730961,-2.5881615421885917
Moos Cafe,Restaurant/Cafe/Canteen,51.412967143855006,-2.5587706522218436
Morales Café,Restaurant/Cafe/Canteen,51.46756915958129,-2.590277135869018
Mothers Chewin,Takeaway/sandwich shop,51.45333473299751,-2.591750884784859
Mothers Ruin Bristol Ltd,Pub/bar/nightclub,51.4533440889134,-2.5917628501091006
Moveable Feast,Restaurant/Cafe/Canteen,51.4600660879861,-2.572646796556658
Mowgli Street Food,Restaurant/Cafe/Canteen,51.45395718202125,-2.5933830006384992
Mr Bab,Takeaway/sandwich shop,51.49596752162241,-2.5795512094990913
Mr BZ,Restaurant/Cafe/Canteen,51.412967143855006,-2.5587706522218436
Mr Doner,Takeaway/sandwich shop,51.46868684469024,-2.6125645679987493
Mr T.G Pullins Bakery,Restaurant/Cafe/Canteen,51.48797836259979,-2.6240579136864803
Mr Wolf's,Pub/bar/nightclub,51.45334621636008,-2.593101907898181
Mrs Potts Chocolate House,Restaurant/Cafe/Canteen,51.45429443037049,-2.6013327969130833
Msala Library,Takeaway/sandwich shop,51.47920910085951,-2.5298696867702573
MSALA MINISTRY,Restaurant/Cafe/Canteen,51.47920910085951,-2.5298696867702573
Msala Postcode,Restaurant/Cafe/Canteen,51.46616548001361,-2.5629909282940635
Mud Dock Cafe,Restaurant/Cafe/Canteen,51.44885379946175,-2.5942231191384457
Muddy Roots t/a Popti and Beast,Restaurant/Cafe/Canteen,51.46909684567816,-2.5740267977455793
Mugshot Bristol,Restaurant/Cafe/Canteen,51.45343980977967,-2.5922431973508258
Muino,Restaurant/Cafe/Canteen,51.46350227732094,-2.606492515507676
Muse Bristol,Restaurant/Cafe/Canteen,51.44997251130181,-2.595019303333966
My Best Grill,Takeaway/sandwich shop,51.45317909181479,-2.5923509132954647
My Treats,Restaurant/Cafe/Canteen,51.43350423412574,-2.5664913240522544
Nadine's Caribbean Cafe,Restaurant/Cafe/Canteen,51.45870577565844,-2.5750189808094026
NADU,Restaurant/Cafe/Canteen,51.46260164467641,-2.588993023620822
Nala Noodles,Restaurant/Cafe/Canteen,51.46353235821501,-2.6094287070291653
Namak Indian Dining,Restaurant/Cafe/Canteen,51.46909684567816,-2.5740267977455793
Nandos,Restaurant/Cafe/Canteen,51.45768519189234,-2.583282895312926
Nando's Chickenland Limited,Restaurant/Cafe/Canteen,51.45401341961478,-2.6017178543239035
Nanking Ltd,Takeaway/sandwich shop,51.41143916365405,-2.6213186763652105
Napolita,Restaurant/Cafe/Canteen,51.46897783771063,-2.5744138322034873
Napolitan Pizza,Takeaway/sandwich shop,51.4799598545712,-2.528077452471344
National Dish,Restaurant/Cafe/Canteen,51.46628280893157,-2.581190472434393
Naz's Kitchen,Restaurant/Cafe/Canteen,51.45866153849461,-2.5229382648955507
Neeshad Balti House,Restaurant/Cafe/Canteen,51.49337143629144,-2.6461149782115854
Nemos Fish Bar,Restaurant/Cafe/Canteen,51.4280627214954,-2.5852360098992384
Nepali Chulo,Takeaway/sandwich shop,51.48356614063867,-2.585038895023366
New Balti King,Takeaway/sandwich shop,51.50037626346785,-2.591666259739897
New city fish bar,Takeaway/sandwich shop,51.494596241606516,-2.57305061726319
New Cut Coffee,Restaurant/Cafe/Canteen,51.44668154802258,-2.5984879979236712
New Found Out,Pub/bar/nightclub,51.442039613538846,-2.57941446000103
New Havana,Restaurant/Cafe/Canteen,51.44071194955132,-2.6001322711533503
New Horizons Takeaway Kebabs,Takeaway/sandwich shop,51.50148772677221,-2.6566759072239607
New Ki Lee,Takeaway/sandwich shop,51.46909684567816,-2.5740267977455793
New Moon on the Quay,Restaurant/Cafe/Canteen,51.448111873406575,-2.602430624235297
New Moon Takeaway,Restaurant/Cafe/Canteen,51.49596752162241,-2.5795512094990913
New Rupali,Restaurant/Cafe/Canteen,51.462917826934124,-2.5142917580504838
New Stockwood Community Associaton,Pub/bar/nightclub,51.408354616143185,-2.543516138805399
New Taj Tandoori,Takeaway/sandwich shop,51.48365416144051,-2.585529931373066
NEW VIEN'S PALACE,Takeaway/sandwich shop,51.48343534284058,-2.596674786527963
Newquay Fish Bar,Takeaway/sandwich shop,51.426776493305304,-2.5778990802810964
Nez Cafe,Restaurant/Cafe/Canteen,51.49743498680631,-2.5953736520554536
Nice Shot,Restaurant/Cafe/Canteen,51.44351248135132,-2.56320016606048
Nice Spice,Restaurant/Cafe/Canteen,51.452345164516366,-2.597291440885473
NICHOLAS WANDERERS AFC,Pub/bar/nightclub,51.45011900140457,-2.526729180689926
Niji Sushi,Restaurant/Cafe/Canteen,51.45628323116486,-2.5885484731668904
Niji Sushi Bristol,Restaurant/Cafe/Canteen,51.45709736303896,-2.5909766851292693
Nissen Hut,Restaurant/Cafe/Canteen,51.47322967939823,-2.5503515695267494
No.1 Harbourside,Restaurant/Cafe/Canteen,51.45021499069729,-2.5971484341918685
No.12 Easton,Restaurant/Cafe/Canteen,51.46616548001361,-2.5629909282940635
Noa,Restaurant/Cafe/Canteen,51.4545889252026,-2.619055014562659
Noah's,Restaurant/Cafe/Canteen,51.44731441484428,-2.62228081712754
Noah's Ark Play Centre Cafe,Restaurant/Cafe/Canteen,51.42911562276454,-2.5400797547448293
Nobanno Indian Cuisine,Restaurant/Cafe/Canteen,51.41491826267035,-2.61636079205035
Noble House,Takeaway/sandwich shop,51.454458126777524,-2.5240277762337784
North Street Shawarma,Takeaway/sandwich shop,51.44175253233788,-2.6129958709579895
Noshh,Restaurant/Cafe/Canteen,51.466187534946805,-2.567511307998685
Nourhished@Workout Ashton,Restaurant/Cafe/Canteen,51.44227848335014,-2.614875155674321
Nova,Pub/bar/nightclub,51.45314119658275,-2.5926135409356594
Novia Scotia,Pub/bar/nightclub,51.4467132767487,-2.617005449201829
NQ64,Pub/bar/nightclub,51.45271911330561,-2.5944031320348797
Nuala Morey,Restaurant/Cafe/Canteen,51.477782719811934,-2.5886989470847674
Number 7 Kitchen,Restaurant/Cafe/Canteen,51.49296285565347,-2.6184504693360275
Nurnaz Bristol Limited T/A Cafe Spice,Restaurant/Cafe/Canteen,51.43575018493637,-2.6049720350855576
Nutmeg,Restaurant/Cafe/Canteen,51.45444391710306,-2.6192110366090535
NUTMEG indian street kitchen,Restaurant/Cafe/Canteen,51.45317391724402,-2.5968024860707932
O Genki,Takeaway/sandwich shop,51.44686375054601,-2.5672862410335067
O My Cod,Takeaway/sandwich shop,51.459224765932326,-2.5512891415555705
O2 Academy,Pub/bar/nightclub,51.453665331222396,-2.5995256506713833
Oak Tree Cafe,Restaurant/Cafe/Canteen,51.480910863304786,-2.587424092785073
Oaks Burger,Takeaway/sandwich shop,51.50326076331445,-2.6009250245567093
Obento,Takeaway/sandwich shop,51.453318276068615,-2.591378008839004
OCS,Restaurant/Cafe/Canteen,51.510952902300986,-2.681183378391845
OddKin Coffee,Takeaway/sandwich shop,51.41942724028298,-2.5872886285296106
OddShop,Restaurant/Cafe/Canteen,51.46124411262856,-2.606850700209601
Oh Calcutta,Restaurant/Cafe/Canteen,51.469260335450386,-2.5919831251220833
Old Castle Green,Pub/bar/nightclub,51.45658933567255,-2.5773713638310896
Old England,Pub/bar/nightclub,51.46605998609631,-2.588141090032872
Old Market Cafe,Restaurant/Cafe/Canteen,51.45659192607669,-2.5770082245038446
Old Market Tavern,Pub/bar/nightclub,51.45567296752533,-2.581011661139489
Oldbury Court Inn,Pub/bar/nightclub,51.487339525691084,-2.5188003635361778
Oldbury Court Kiosk,Restaurant/Cafe/Canteen,51.48755485317543,-2.5267684014641336
Olive Tree Restaurant,Restaurant/Cafe/Canteen,51.481181963719415,-2.5264932449629596
Olivio,Restaurant/Cafe/Canteen,51.45643242363338,-2.588580499212654
Olympus Sunrise Cafe,Restaurant/Cafe/Canteen,51.46278583787353,-2.515657949463712
Omar's,Takeaway/sandwich shop,51.4946262344242,-2.572474553347453
One B Coffee House,Restaurant/Cafe/Canteen,51.47016039921465,-2.5918080466659896
One Fish Street,Restaurant/Cafe/Canteen,51.46719553390971,-2.6053311793158778
O'Neills,Pub/bar/nightclub,51.45311116653595,-2.5951852149655843
Only Green Bristol Ltd,Restaurant/Cafe/Canteen,51.462710746411744,-2.5887640960588394
OnRoute Truckstop,Restaurant/Cafe/Canteen,51.50454405360622,-2.6882765721860733
Oowee Diner,Restaurant/Cafe/Canteen,51.44004908358839,-2.608469105885316
Oowee Diner - Kitchen 5,Takeaway/sandwich shop,51.47154565867702,-2.568180152509026
Oowee Vegan,Restaurant/Cafe/Canteen,51.45331007889127,-2.5915178243083274
Oriental Bistro,Restaurant/Cafe/Canteen,51.45467747535459,-2.6018848253725015
Oriental Chef,Takeaway/sandwich shop,51.44044498691258,-2.6031495395036934
Oriental Sunrise,Takeaway/sandwich shop,51.497383003391,-2.596669754980332
Oriental Taste,Takeaway/sandwich shop,51.447681554378455,-2.541003439211842
Origin Coffee,Restaurant/Cafe/Canteen,51.452092846335546,-2.5867673060189755
Oscar's,Takeaway/sandwich shop,51.412967143855006,-2.5587706522218436
Out There Indoors,Restaurant/Cafe/Canteen,51.44344845864916,-2.5626673212438535
Pakeeza Bites,Takeaway/sandwich shop,51.47563056351785,-2.5390879747902684
Palermo Pizzeria,Takeaway/sandwich shop,51.40682801716263,-2.5758737231100612
Palomar Fish House and Bar,Restaurant/Cafe/Canteen,51.47100944262512,-2.5909979278260757
Panunzio's Kitchen Gelati Italiani Ltd,Takeaway/sandwich shop,51.46349277685594,-2.606482015350298
Papa Johns,Takeaway/sandwich shop,51.46601801371452,-2.589278184463811
Papa Johns,Takeaway/sandwich shop,51.4816889768234,-2.5236329271771822
Papa Johns,Takeaway/sandwich shop,51.50111509381087,-2.657166160062252
Papa John's,Takeaway/sandwich shop,51.43307408052372,-2.545622001408646
Papaw Bristol,Restaurant/Cafe/Canteen,51.45736862613011,-2.5888536933261834
Pappu Dosa,Restaurant/Cafe/Canteen,51.464959930622385,-2.5684932128926103
Paprika Indian Cuisine,Restaurant/Cafe/Canteen,51.412967143855006,-2.5587706522218436
Par 59,Pub/bar/nightclub,51.44969554445137,-2.600503902242788
Park Bakery,Restaurant/Cafe/Canteen,51.44036714789351,-2.6023049391313946
Park Hostel,Restaurant/Cafe/Canteen,51.468753819437424,-2.5743108272913386
Park Knowle Football Club,Restaurant/Cafe/Canteen,51.43006690498651,-2.580039502103247
Passion Wok,Takeaway/sandwich shop,51.43398698074172,-2.606876267254788
Pasta Evangelists,Takeaway/sandwich shop,51.467888492989566,-2.5906017346205976
Pasta Ripiena Ltd,Restaurant/Cafe/Canteen,51.45322812539009,-2.5933880225538144
Pasture,Restaurant/Cafe/Canteen,51.449063042350886,-2.5881280500716217
Pazzo,Restaurant/Cafe/Canteen,51.46279624782976,-2.607447627414121
Pearl City,Takeaway/sandwich shop,51.481484976811245,-2.5251290926559165
Peggy's,Restaurant/Cafe/Canteen,51.44067825175912,-2.6101753961839798
Peggy's,Restaurant/Cafe/Canteen,51.47345276952996,-2.5898196936733084
Peggy's,Takeaway/sandwich shop,51.460283053279426,-2.5886897418546995
Peking Chef,Takeaway/sandwich shop,51.42337711730264,-2.568779578512494
Peking Chef,Takeaway/sandwich shop,51.50148772677221,-2.6566759072239607
Penfold's Kitchen,Restaurant/Cafe/Canteen,51.45685946942534,-2.59553710253973
Pepenero,Restaurant/Cafe/Canteen,51.45118695974925,-2.5933030166810758
Pepes Piri Piri,Restaurant/Cafe/Canteen,51.4607053349306,-2.572413580204794
Pepe's Piri Piri,Takeaway/sandwich shop,51.469260335450386,-2.5919831251220833
PeppaSeed,Restaurant/Cafe/Canteen,51.45659192607669,-2.5770082245038446
Pepper Trail,Restaurant/Cafe/Canteen,51.46316925295767,-2.606545541691587
PER & KOR,Restaurant/Cafe/Canteen,51.48290507750069,-2.5859519693232307
Perfecto Coffee Co,Restaurant/Cafe/Canteen,51.47860244298579,-2.5884214768597205
Persian Food Station,Restaurant/Cafe/Canteen,51.4826185345491,-2.5855494401217896
Philpotts Limited,Takeaway/sandwich shop,51.450252520446895,-2.580755627711758
PHO,Restaurant/Cafe/Canteen,51.45335816061412,-2.5942821149152238
Phoenix Public House,Pub/bar/nightclub,51.45794417179289,-2.581861742355453
Piazza Di Roma,Restaurant/Cafe/Canteen,51.46985598240218,-2.6142786056201994
Piccolino,Restaurant/Cafe/Canteen,51.456503170694795,-2.5858161759427047
Pickle Street,Restaurant/Cafe/Canteen,51.44132156319635,-2.59670110592569
Pickled Jill's Kitchen,Restaurant/Cafe/Canteen,51.44677046162844,-2.5882384565616583
Pieminister,Restaurant/Cafe/Canteen,51.45256113286777,-2.595567255800809
Pieminister,Restaurant/Cafe/Canteen,51.453861155196826,-2.5926769312077047
Pig's Pizzas,Takeaway/sandwich shop,51.46436150887873,-2.6089122157711295
Pigsty,Restaurant/Cafe/Canteen,51.44649581277216,-2.597798921109565
Pimms Pizza Ltd,Takeaway/sandwich shop,51.4411923934449,-2.6117366498217764
Pinkmans,Restaurant/Cafe/Canteen,51.44132156319635,-2.59670110592569
Pinkmans,Restaurant/Cafe/Canteen,51.49242298635157,-2.618155947808389
Pinkmans,Restaurant/Cafe/Canteen,51.464282396307425,-2.608675606690456
Pinkmans,Restaurant/Cafe/Canteen,51.46119963239126,-2.5889284541969615
Pins and Needles,Restaurant/Cafe/Canteen,51.49266193167227,-2.6191284227861518
Pinto Thai Street Food,Takeaway/sandwich shop,51.45614420304561,-2.5922649764949606
Pipp & Co,Restaurant/Cafe/Canteen,51.4521682779829,-2.598257445189955
Piri Piri Corner,Takeaway/sandwich shop,51.46564648822622,-2.567908351159639
Pitcher & Piano,Pub/bar/nightclub,51.45021499069729,-2.5971484341918685
Pizza 1889,Takeaway/sandwich shop,51.44726613263828,-2.5583288678868943
Pizza Bella and Belvino,Takeaway/sandwich shop,51.43699134721552,-2.603030981315241
Pizza Box,Takeaway/sandwich shop,51.46336423825544,-2.548761916029875
pizza corner,Takeaway/sandwich shop,51.45832666074072,-2.55653142876882
Pizza Express,Restaurant/Cafe/Canteen,51.457660736687586,-2.5844780551939075
Pizza Express Limited,Restaurant/Cafe/Canteen,51.44945300477578,-2.5997767241861
Pizza GoGo,Takeaway/sandwich shop,51.45602577013024,-2.572948800699151
Pizza Hut Delivery,Takeaway/sandwich shop,51.462917826934124,-2.5142917580504838
Pizza Hut Delivery,Takeaway/sandwich shop,51.4411923934449,-2.6117366498217764
Pizza Hut Delivery,Takeaway/sandwich shop,51.5028077234248,-2.601611095027775
Pizza is Lovely,Restaurant/Cafe/Canteen,51.46341988613838,-2.58825829388253
Pizza is lovely at Renato's,Restaurant/Cafe/Canteen,51.45147398973545,-2.5935670448747894
Pizza Kebab World,Takeaway/sandwich shop,51.43339853744666,-2.548980846497206
Pizza Master,Restaurant/Cafe/Canteen,51.471716886752894,-2.5236052097634407
Pizza on the Park,Restaurant/Cafe/Canteen,51.45512457368996,-2.6042079875028885
Pizza Palace,Takeaway/sandwich shop,51.4522841511713,-2.5969884095632563
Pizza Plus,Takeaway/sandwich shop,51.424705317077056,-2.58394260600264
Pizza Top To Go,Takeaway/sandwich shop,51.45826165698032,-2.555336361379706
Pizza Workshop,Restaurant/Cafe/Canteen,51.467775741713425,-2.6113715479313733
Pizzaland,Takeaway/sandwich shop,51.474469395512706,-2.609085011480505
Pizzarova,Restaurant/Cafe/Canteen,51.440790000912784,-2.61111112231866
Pizzarova,Restaurant/Cafe/Canteen,51.47870554648486,-2.587857229679295
Pizzarova,Restaurant/Cafe/Canteen,51.46359531903888,-2.607788594198698
Pizzarova,Restaurant/Cafe/Canteen,51.45309629679504,-2.5998627121691755
Pizzastop Bristol Ltd,Takeaway/sandwich shop,51.411976006280945,-2.545975270648857
Plantuguese,Restaurant/Cafe/Canteen,51.46119963239126,-2.5889284541969615
Playback Arcade,Restaurant/Cafe/Canteen,51.4563214353125,-2.588566475247512
Playground Coffee House,Restaurant/Cafe/Canteen,51.45325512827177,-2.593432027858673
Pocha,Restaurant/Cafe/Canteen,51.462714541311755,-2.6074363312657427
Poco,Restaurant/Cafe/Canteen,51.46217772161445,-2.589372472310224
Poke Shack,Takeaway/sandwich shop,51.47154565867702,-2.568180152509026
Popnmunch,Restaurant/Cafe/Canteen,51.46909684567816,-2.5740267977455793
Poppadoms & Pickles,Takeaway/sandwich shop,51.47129102844743,-2.5611676776415906
Popti,Restaurant/Cafe/Canteen,51.46909684567816,-2.5740267977455793
Poquito Coffee,Restaurant/Cafe/Canteen,51.46426885447673,-2.588362240903176
"Port O'Bristol ""Sail Cargo"" Wine Bar & Shop",Pub/bar/nightclub,51.44649581277216,-2.597798921109565
Port of Call,Pub/bar/nightclub,51.46962295968189,-2.614117610338002
Porto Lounge,Restaurant/Cafe/Canteen,51.47990843921716,-2.5274322818059387
Portuguese Taste,Takeaway/sandwich shop,51.453730121939465,-2.591868851026767
Post Office Tavern,Pub/bar/nightclub,51.49120559797206,-2.6156172506098407
Pot Black Snooker Club,Pub/bar/nightclub,51.475654543125614,-2.5376908037401744
Pot Pot Malatang,Restaurant/Cafe/Canteen,51.45221418291491,-2.598325553097268
Prego,Restaurant/Cafe/Canteen,51.47900108538146,-2.612674082955717
Pret A Manger,Restaurant/Cafe/Canteen,51.45278158193436,-2.5926049927904145
Pret a Manger,Restaurant/Cafe/Canteen,51.452091845953554,-2.5867663058317567
Pret a Manger,Restaurant/Cafe/Canteen,51.45768519189234,-2.583282895312926
Pret a Manger,Restaurant/Cafe/Canteen,51.45524257547204,-2.6039219596208056
Pret A Manger,Restaurant/Cafe/Canteen,51.48516733500767,-2.5849008711480264
Prezzo,Restaurant/Cafe/Canteen,51.44997003014394,-2.5992316616967446
Prime By Pasture,Restaurant/Cafe/Canteen,51.45127651577582,-2.587992941078155
Primrose Cafe,Restaurant/Cafe/Canteen,51.45488690386597,-2.617071852525918
Prince of Wales,Pub/bar/nightclub,51.48925146643695,-2.6213677024842252
Prince of Wales Bishopston,Pub/bar/nightclub,51.47016039921465,-2.5918080466659896
Prince's Pantry,Restaurant/Cafe/Canteen,51.45052295127907,-2.594878187972087
Prison Advice And Care Trust,Restaurant/Cafe/Canteen,51.480154805714484,-2.589344248159942
Proper Big Baps,Takeaway/sandwich shop,51.48151257307606,-2.5246711423974815
Propyard,Pub/bar/nightclub,51.44848561795674,-2.5721455793859938
Putt Above Bristol,Restaurant/Cafe/Canteen,51.45618018926214,-2.5909256007039856
Q&N Piri Piri,Takeaway/sandwich shop,51.48107685549723,-2.5197665079487006
Quality BAPS & Buffets,Takeaway/sandwich shop,51.41942724028298,-2.5872886285296106
Queen Shilling,Pub/bar/nightclub,51.453665331222396,-2.5995256506713833
Queens Head,Pub/bar/nightclub,51.46112000791981,-2.5649301349342006
Queens Head,Pub/bar/nightclub,51.47296333459405,-2.5517706364906787
Quinton House Pub,Pub/bar/nightclub,51.45651578963762,-2.6082851509837295
Racks Bar & Kitchen,Restaurant/Cafe/Canteen,51.458535960387245,-2.6088880395523484
Radical Roasters,Restaurant/Cafe/Canteen,51.46604878701135,-2.564604966201376
RAFA Bristol Branch Club,Pub/bar/nightclub,51.491154496882395,-2.6101148202602755
Ragu,Restaurant/Cafe/Canteen,51.446770020284845,-2.5972780628142527
Rainbowls,Restaurant/Cafe/Canteen,51.45616570493437,-2.606111434163802
Raj Bari,Restaurant/Cafe/Canteen,51.44924340296708,-2.61457905937768
Raj Mahal,Restaurant/Cafe/Canteen,51.48882995083613,-2.5392714854241
Raj Pavillions,Restaurant/Cafe/Canteen,51.49498441892729,-2.580085291816824
Raj Tandoori Restaurant,Restaurant/Cafe/Canteen,51.45147398973545,-2.5935670448747894
Rajgate Tandoori,Restaurant/Cafe/Canteen,51.485802419301045,-2.640750369130145
Ramen Monster,Restaurant/Cafe/Canteen,51.45332503838052,-2.5935947438397804
Ramen Ya,Restaurant/Cafe/Canteen,51.47100944262512,-2.5909979278260757
Ramen Zen Uk LTD,Restaurant/Cafe/Canteen,51.49463983454911,-2.572411345502007
Rana's Dhaba Junction,Restaurant/Cafe/Canteen,51.45835945198523,-2.5905756253141283
Rasa Cafe,Restaurant/Cafe/Canteen,51.47549716848276,-2.588986308442628
Rayan Kebabs,Takeaway/sandwich shop,51.45318909156947,-2.5922939067144117
RDD Services,Restaurant/Cafe/Canteen,51.46603810119456,-2.5924816989074397
Real Habesha Restaurant,Restaurant/Cafe/Canteen,51.47386453740177,-2.589973279717451
Real Habesha Restaurant,Restaurant/Cafe/Canteen,51.461720186721166,-2.5709826651440237
Really Good Burgers,Takeaway/sandwich shop,51.44796760062548,-2.589735625242045
Really Good Burgers,Pub/bar/nightclub,51.474449319444815,-2.5316431274700815
Red Hot Goodies,Takeaway/sandwich shop,51.44082201155274,-2.6016014375884837
Redcatch Community Garden,Restaurant/Cafe/Canteen,51.432438663156084,-2.5710538078843523
Redland Green Bowling Club,Pub/bar/nightclub,51.472093935677826,-2.6040287655362957
Redland Green Club,Pub/bar/nightclub,51.472538071985845,-2.606827939763267
Redland Tandoori,Restaurant/Cafe/Canteen,51.46746451012654,-2.6036790490944726
Reel Cafe,Restaurant/Cafe/Canteen,51.408257603874674,-2.5786143037347076
Reel Soul,Takeaway/sandwich shop,51.470860455950245,-2.591888999727693
Refresh,Restaurant/Cafe/Canteen,51.441035907895724,-2.596610956743032
Refreshments in the Holmes,Restaurant/Cafe/Canteen,51.47655774961345,-2.6258751406210092
"Reg's Kebab, Pizza & Chicken",Takeaway/sandwich shop,51.5028077234248,-2.601611095027775
Reina Bar,Pub/bar/nightclub,51.45401341961478,-2.6017178543239035
Rendezvous,Restaurant/Cafe/Canteen,51.457415384471375,-2.5647000317019293
Rendezvous Fish Bar,Takeaway/sandwich shop,51.452345167564296,-2.59739245189182
Replay Collab,Restaurant/Cafe/Canteen,51.467888492989566,-2.5906017346205976
Restaurant Afrique Evoir,Restaurant/Cafe/Canteen,51.47674493357612,-2.5361235455524933
Restaurant Associates,Restaurant/Cafe/Canteen,51.450895956739615,-2.594034095550926
Restaurant Assosiates Venues,Restaurant/Cafe/Canteen,51.45617964095958,-2.603688874671262
Restore,Restaurant/Cafe/Canteen,51.452560488658605,-2.598891570223559
Restore,Restaurant/Cafe/Canteen,51.44935444717795,-2.6051001558606988
Restore Cafe,Restaurant/Cafe/Canteen,51.45095686280135,-2.5768064894193072
